label,sift_avg_0,sift_avg_1,sift_avg_2,sift_avg_3,sift_avg_4,sift_avg_5,sift_avg_6,sift_avg_7,sift_avg_8,sift_avg_9,sift_avg_10,sift_avg_11,sift_avg_12,sift_avg_13,sift_avg_14,sift_avg_15,sift_avg_16,sift_avg_17,sift_avg_18,sift_avg_19,sift_avg_20,sift_avg_21,sift_avg_22,sift_avg_23,sift_avg_24,sift_avg_25,sift_avg_26,sift_avg_27,sift_avg_28,sift_avg_29,sift_avg_30,sift_avg_31,sift_avg_32,sift_avg_33,sift_avg_34,sift_avg_35,sift_avg_36,sift_avg_37,sift_avg_38,sift_avg_39,sift_avg_40,sift_avg_41,sift_avg_42,sift_avg_43,sift_avg_44,sift_avg_45,sift_avg_46,sift_avg_47,sift_avg_48,sift_avg_49,sift_avg_50,sift_avg_51,sift_avg_52,sift_avg_53,sift_avg_54,sift_avg_55,sift_avg_56,sift_avg_57,sift_avg_58,sift_avg_59,sift_avg_60,sift_avg_61,sift_avg_62,sift_avg_63,sift_avg_64,sift_avg_65,sift_avg_66,sift_avg_67,sift_avg_68,sift_avg_69,sift_avg_70,sift_avg_71,sift_avg_72,sift_avg_73,sift_avg_74,sift_avg_75,sift_avg_76,sift_avg_77,sift_avg_78,sift_avg_79,sift_avg_80,sift_avg_81,sift_avg_82,sift_avg_83,sift_avg_84,sift_avg_85,sift_avg_86,sift_avg_87,sift_avg_88,sift_avg_89,sift_avg_90,sift_avg_91,sift_avg_92,sift_avg_93,sift_avg_94,sift_avg_95,sift_avg_96,sift_avg_97,sift_avg_98,sift_avg_99,sift_avg_100,sift_avg_101,sift_avg_102,sift_avg_103,sift_avg_104,sift_avg_105,sift_avg_106,sift_avg_107,sift_avg_108,sift_avg_109,sift_avg_110,sift_avg_111,sift_avg_112,sift_avg_113,sift_avg_114,sift_avg_115,sift_avg_116,sift_avg_117,sift_avg_118,sift_avg_119,sift_avg_120,sift_avg_121,sift_avg_122,sift_avg_123,sift_avg_124,sift_avg_125,sift_avg_126,sift_avg_127
1F5N,25.906954,17.60884,16.315975,19.789965,30.897354,15.087799,11.202835,14.168174,62.33194,29.120173,21.28656,23.53991,30.13982,15.154331,11.967292,22.042196,69.81095,28.475163,16.952166,15.201328,20.052858,14.426826,15.578701,30.118666,26.397913,13.087854,10.243246,13.228231,23.59712,17.19279,17.084171,19.975218,32.70808,19.137642,17.908127,27.1905,44.00882,21.032932,12.515238,15.381224,83.71595,33.673923,27.260437,41.808384,52.744473,20.876814,10.419904,25.5619,108.85918,47.258205,21.042477,18.626814,25.07178,17.658686,15.472426,32.288734,37.75134,15.373632,11.44251,17.277573,30.33925,22.129717,18.219301,20.256922,32.930954,14.799006,12.273499,21.372349,44.119724,26.973375,18.028746,19.755972,83.76786,25.187933,10.164043,20.744642,52.89551,41.940834,27.369503,33.53176,109.07797,32.658405,15.267805,17.305704,25.021545,19.1334,21.063072,46.253906,37.872124,20.547834,18.26669,22.021433,30.49107,17.171745,11.192733,14.829147,26.305704,13.124526,10.816197,15.454231,31.041471,19.075016,16.103874,18.650759,62.93531,19.784271,11.591985,15.1176605,30.417616,23.747377,21.29242,31.041695,69.21741,27.985432,15.242688,14.714891,20.822226,15.35778,16.99107,29.644732,25.992075,19.571669,16.709867,17.79309,23.5691,12.683523,10.286057,13.152657
1F5N,24.574982,25.36977,26.11679,26.260841,28.331171,19.96728,17.306417,18.81307,42.817142,35.56296,28.169552,27.056986,29.862125,22.113382,19.964878,25.164576,44.83772,28.5595,21.28375,21.538105,24.92955,23.6124,24.698889,32.079254,24.125246,17.164854,15.587316,18.67363,24.85482,24.641642,24.435246,24.784994,30.946789,28.98965,31.287107,38.881798,43.36375,27.067215,18.866804,19.927723,74.48658,44.649086,34.83871,43.265278,45.60751,24.428722,16.394245,29.702211,85.30732,43.24938,24.464504,24.730669,29.64599,27.605562,24.667107,35.833126,33.042236,18.943884,17.919495,24.527563,33.02211,31.13871,26.935759,25.850836,30.997496,19.975681,18.761425,27.228834,43.37111,38.63924,31.240211,29.07405,74.39156,29.587524,16.397724,24.239515,45.49573,43.34514,35.003654,44.62409,85.557724,35.665318,24.463427,27.255589,29.686695,24.899681,24.678484,43.281647,33.115833,25.890932,26.822865,31.01489,33.486614,24.649294,17.984118,18.726826,24.656166,18.664324,17.111677,20.006418,28.172335,26.264355,26.395742,25.607737,42.847755,25.068642,19.922888,21.826796,29.45172,27.138815,28.396368,35.693863,44.728546,31.960373,24.634005,23.512604,25.105484,21.628508,21.422861,28.54541,23.93402,24.73928,24.702368,25.135021,25.235636,18.745298,15.573834,16.960253
1F5N,24.828087,24.722893,24.99649,25.629223,28.94386,19.654438,16.482233,18.105831,45.826435,35.062386,27.140127,26.460045,30.267887,21.483093,18.995855,24.762333,48.325077,28.356743,20.43397,20.621569,24.476643,22.735174,23.701256,32.074028,24.457533,16.69221,14.940849,18.278448,24.65356,24.06094,23.635174,24.18048,31.229773,28.046406,29.85939,37.795578,43.738598,26.658154,18.034021,19.234537,76.7111,43.4258,33.369022,42.09231,45.80628,24.008926,15.69687,29.357052,87.87645,42.61672,23.580564,23.868782,29.140488,26.563847,23.65595,35.613228,33.33538,18.469057,17.3247,23.894754,32.759598,30.201927,26.073547,25.272703,31.154919,19.443378,17.963554,26.742346,43.781734,37.622654,29.90375,28.086481,76.60492,29.154438,15.633041,23.725954,45.46634,42.24484,33.730255,43.78261,88.05213,35.150517,23.41529,26.261524,29.294048,24.197437,23.807964,43.003544,33.535465,25.31997,25.690695,30.001617,33.090954,24.026745,17.334589,18.364086,24.917252,18.338888,16.443773,19.593275,28.569263,25.652391,25.327795,24.901411,46.0,24.574528,18.971087,21.230272,29.52561,26.310217,27.459805,35.634384,47.93598,31.61572,23.738047,22.813398,24.74976,20.818352,20.597368,28.536428,24.31665,24.171328,23.655107,24.3726,24.958393,18.256105,14.92666,16.549192
1F5N,23.798975,19.626356,19.02122,20.981375,30.27506,18.968336,15.211468,16.708574,46.13118,28.245993,25.799042,28.190914,36.817802,20.917515,16.548992,21.570478,56.95989,29.792923,21.476286,19.525177,23.818666,18.754606,19.43757,29.105103,25.047096,15.338455,13.172753,15.423003,23.697798,20.56855,20.689682,22.262356,29.05754,22.136234,22.86197,30.676445,43.154793,24.412426,17.380829,19.140291,61.63507,34.45533,39.534824,59.26934,67.10876,26.965809,12.520655,21.789663,107.390205,57.045967,30.144882,23.36553,25.027073,18.798044,17.44256,33.858444,37.41469,15.655425,13.414821,20.213064,31.853655,27.736713,23.680103,23.293953,28.93481,18.774828,17.652897,24.874409,43.11342,30.42666,22.844276,22.708042,61.627487,21.89124,12.770572,27.327879,66.90627,58.88286,39.62436,34.625225,107.06,34.11588,17.678972,18.945852,24.866228,23.06825,30.212532,57.08814,37.154926,23.321028,24.114283,27.601477,31.67598,20.083817,13.137098,15.599082,23.62742,16.409166,15.4738245,18.862503,30.056942,20.899023,19.13251,20.0753,45.815407,21.41582,16.575666,20.450476,36.819263,28.686556,26.036587,28.6211,56.6052,29.046564,19.418945,18.528038,23.663342,19.682566,21.811481,30.177942,25.11681,22.049025,20.400917,19.978714,23.363667,15.500566,13.534757,15.488592
1F5N,24.703505,24.727558,25.034365,25.64155,28.698107,19.712074,16.7612,18.21554,45.57006,35.04816,27.257027,26.455961,29.881971,21.497879,19.217918,24.939493,47.883144,28.379953,20.67495,20.751095,24.447098,22.806324,23.868538,32.068817,24.400766,16.778976,15.14248,18.30334,24.575129,24.016174,23.69514,24.246576,30.979809,27.984394,29.967997,37.926525,43.63474,26.786581,18.30255,19.283806,76.62298,43.50464,33.492878,42.232887,45.470634,23.984999,15.788789,29.51014,87.52912,42.596405,23.664948,24.02202,29.180294,26.689037,23.779047,35.58751,33.32245,18.524279,17.483671,23.875711,32.51738,30.333103,26.189554,25.283772,30.97205,19.347967,18.11215,26.89673,43.60415,37.859863,30.11208,28.074974,76.55418,29.193554,15.642101,23.790874,45.24799,42.353,33.8629,43.9516,87.71637,35.11563,23.47329,26.460583,29.450874,24.291582,23.9118,42.89128,33.41646,25.365124,26.016329,30.235783,32.9681,23.928888,17.496,18.403904,24.785667,18.243076,16.540556,19.666706,28.32462,25.768131,25.526451,24.95146,45.62527,24.498535,19.176914,21.357813,29.369211,26.436855,27.58468,35.760563,47.47029,31.58237,23.788116,22.984465,24.794859,20.992552,20.845675,28.458996,24.213713,24.218954,23.72685,24.479343,24.95046,18.314377,15.20766,16.687916
1F5N,23.945595,21.869884,22.354448,23.595871,30.213228,19.244373,15.678051,17.150969,46.537556,31.908762,27.093554,27.684912,33.477764,20.775879,17.255116,22.607967,53.554195,29.673658,21.564907,20.372984,23.786291,19.97334,20.589521,29.748194,25.617327,16.454983,14.285628,16.728605,23.889866,21.658703,21.302269,22.594667,29.680067,24.756409,26.650698,35.21413,44.8518,25.78614,17.473791,18.599964,70.07225,39.263603,36.359592,50.375782,56.277054,25.389053,14.04932,25.413277,97.52991,49.343884,26.531355,23.669174,27.319992,23.008455,20.502287,34.18419,36.548027,17.498465,15.365702,21.877497,31.623856,27.96413,24.162283,24.182415,29.919476,18.649706,17.428112,25.943096,45.157467,35.06852,26.342863,25.045168,70.14068,25.449688,14.118079,25.345871,56.170227,50.323875,36.297844,39.472378,97.42606,34.191982,20.543633,22.63457,27.238174,23.757101,26.582932,49.428593,36.21419,24.285418,24.513662,28.038486,31.504032,21.774946,15.390648,17.36877,24.152052,17.141972,15.652775,19.15458,30.38156,23.670378,22.237934,22.193127,46.511555,22.671852,17.285418,20.419596,33.507854,27.883184,27.007612,31.995728,52.961994,29.820293,20.870186,20.008486,23.648682,20.25349,21.56548,29.415834,25.371058,22.728785,21.375751,21.474272,23.906595,16.635592,14.42095,16.296402
1F5N,26.408522,18.185915,16.114689,20.235977,31.965298,15.428263,10.874389,14.386278,60.84219,31.074581,21.440779,24.20702,31.29884,15.322334,11.629707,20.796963,67.77694,29.93799,17.051485,15.55871,20.603027,14.818238,15.378541,28.354704,26.939356,13.625043,10.269314,13.248095,22.896746,17.590853,16.847082,19.845602,32.979065,19.35277,17.77119,28.430538,45.46501,21.493914,12.441689,15.7928095,82.11196,34.375698,27.516895,43.306747,54.725567,21.473831,10.260667,25.406418,108.30293,47.966663,21.136648,19.523552,25.699738,18.07498,15.185288,31.957958,38.924736,15.919104,11.309478,17.651213,29.514677,22.003357,18.060701,20.504665,33.27756,14.974854,11.9327,22.109283,45.775627,27.8043,17.8014,19.913414,82.61611,24.952953,9.951701,21.419273,54.978325,43.44988,27.179714,33.790535,108.41723,32.297928,15.025827,17.693253,25.442598,19.885653,21.090569,46.9013,38.802937,20.560472,17.925304,22.021902,29.678007,17.324553,11.315963,15.461657,26.77853,13.467857,10.770964,15.836557,32.134712,19.65616,15.882296,18.754353,61.300205,20.34839,11.546081,15.477472,32.019287,24.781147,21.30339,30.652576,68.25686,28.56383,15.311753,15.031061,20.764023,15.725168,16.78712,29.216692,26.991068,19.718113,16.721243,17.919104,23.17209,12.832063,9.978325,13.456081
1F5N,24.7357,24.617132,25.19057,25.38881,28.445839,19.268843,16.466671,17.862839,47.11797,35.208225,27.20406,25.896168,29.329731,21.137367,18.937609,24.740908,49.119232,28.261858,20.302958,20.373749,24.392685,22.621914,23.664448,32.107655,24.240362,16.537752,14.847949,18.076342,24.502134,23.929943,23.711761,24.007786,31.03169,27.764778,29.89347,37.495716,42.810608,26.31665,18.067463,19.073814,78.00019,43.621246,33.18842,41.10308,44.255337,23.630058,15.639911,29.675837,88.36545,42.45183,23.19438,23.501314,28.82401,26.11679,23.489431,35.83738,32.90254,18.093962,17.175562,23.473022,32.220417,30.008503,26.011969,25.023409,30.944729,18.935696,17.914234,26.547604,42.866596,37.254208,30.174078,27.836407,77.88715,29.657207,15.542926,23.369394,44.116467,41.295086,33.546906,43.530666,88.41594,35.576496,23.399464,25.84906,28.921558,23.732285,23.476744,42.43556,32.907864,25.083307,25.929754,29.72513,32.5357,23.56362,17.109535,18.052744,24.747004,18.022778,16.501862,19.361916,28.119574,25.383875,25.433767,24.658028,47.218285,24.633337,19.013557,21.033825,28.930523,25.934946,27.279957,35.396664,48.911964,31.927876,23.655176,22.380358,24.49568,20.570808,20.477854,28.140678,23.954018,24.003397,23.77685,24.030598,24.726122,17.963938,14.949237,16.289228
1F5N,22.72849,16.709822,16.3125,16.975649,27.010145,14.89651,12.596996,13.147322,50.032063,26.111607,21.382711,23.011364,35.019886,17.350243,15.382711,23.148539,61.709415,26.830357,17.481737,14.62013,21.603895,15.711445,21.150162,32.951706,23.667208,12.062906,11.15138,11.965504,20.479301,17.311687,22.14448,20.710228,30.689123,19.504059,19.84578,23.368101,35.66599,19.56453,14.972809,16.57427,73.18547,31.11039,30.578327,45.789772,58.377434,23.707792,15.573458,32.388393,103.8957,49.05195,23.281656,19.70901,28.50203,21.982143,23.542208,40.308037,34.409904,13.319805,11.735795,17.124594,30.594563,25.463474,25.637987,22.24513,30.875,17.15138,15.985795,20.025162,35.121754,21.73336,19.486607,19.304789,73.78774,32.125813,15.87013,24.474026,58.30641,44.824677,30.301136,31.217533,104.275566,41.441963,23.16112,21.524351,28.62216,20.505682,22.834822,47.026787,35.472404,23.092937,25.364855,24.842937,30.055601,17.100649,11.336039,13.116072,23.31453,13.114448,12.519886,14.209415,26.284903,17.055195,17.506493,17.584415,50.92492,22.542614,14.597403,17.12703,33.922077,23.165178,22.741882,26.265827,62.048702,33.504463,19.327517,15.828733,22.659496,16.738636,18.564123,25.32711,24.593344,22.894886,21.040178,16.54586,21.071835,12.174919,11.102678,11.412337
1F6N,25.038368,24.371265,24.381952,25.234285,28.784657,19.620663,16.393581,18.213459,48.392017,35.073242,26.218248,25.772936,29.80697,21.412933,18.73551,25.15323,50.448154,28.070353,19.881535,20.943937,24.877659,22.773224,23.415,32.032986,24.303452,16.660292,14.952936,18.448338,24.767904,24.091818,23.015186,23.508156,31.160831,27.074123,28.762993,36.850765,43.537556,26.91162,18.103811,19.368013,79.267334,42.60321,31.45565,40.127693,44.122433,23.614338,15.8174,29.731146,87.84248,40.707462,22.34442,24.223158,29.936716,27.076069,23.561407,34.943237,32.831295,18.418528,17.38019,24.146025,32.69223,30.101105,25.389523,24.934132,31.262606,19.262743,17.997948,27.405773,43.664806,36.433273,28.69898,27.289635,79.42163,29.636274,15.812778,23.931822,44.26408,39.668697,31.229147,42.794476,87.97627,35.257393,23.71818,26.921621,30.003132,24.28933,22.293253,40.560207,32.885426,25.005732,25.63033,30.047504,32.56031,24.19192,17.466928,18.574905,25.117098,18.3806,16.34442,19.761457,28.903181,25.189001,24.241217,24.56209,48.722786,24.76947,18.717785,21.454191,29.932323,25.97127,26.076418,35.539425,50.322075,31.982092,23.39653,22.989206,25.19154,21.126234,19.761292,27.957922,24.627533,24.09396,23.163416,24.207136,24.706657,18.271727,14.809145,16.496117
1F6N,24.808012,24.41138,23.868505,26.253725,30.644651,19.459595,14.473049,16.969038,46.838665,35.863106,26.48194,26.956469,30.85769,20.485855,16.798918,23.885008,51.00523,29.625134,19.639303,20.357988,24.58695,21.280754,21.455456,32.106766,26.186794,17.1894,14.027369,17.641144,25.410545,23.338335,21.784935,24.212936,30.935999,26.667337,28.007647,37.829094,45.818657,27.57956,16.652723,18.164467,77.61977,42.70581,31.2774,41.038063,45.511402,23.962975,15.405641,30.0109,88.51619,41.943645,21.529251,23.538618,30.05605,26.706236,23.219511,36.165215,35.81767,18.917536,16.263824,23.221996,33.07933,29.458096,24.788733,25.94993,31.050343,18.29511,16.750685,27.289185,45.96088,37.99472,27.747059,26.34685,77.73004,30.024542,15.319328,23.625986,45.449,41.24972,31.168741,42.504078,88.60112,36.24744,23.074203,26.43902,30.008072,23.769266,21.665428,41.845207,35.940136,26.082293,24.5261,29.097979,33.13708,23.46673,16.323772,18.939047,25.081867,16.99208,14.543863,19.142702,30.68033,26.43713,23.779842,24.354736,47.228794,23.871605,16.588995,20.033857,30.552855,27.046051,26.425959,35.707905,51.08701,32.239845,21.536743,21.096684,24.302944,20.430727,19.70523,29.324352,26.095594,24.4864,21.861385,23.01892,25.378613,17.809118,14.038916,16.845497
1F6N,25.511663,26.63185,26.350424,26.97696,29.956966,20.188726,16.410656,18.415422,44.818157,37.83781,27.992947,26.522652,29.848967,22.02123,19.228561,24.973267,46.15475,28.981781,20.46854,21.200842,25.126665,23.77901,24.225227,31.97116,24.152771,16.83911,15.161975,18.932259,26.153677,25.584156,23.884985,24.184685,31.55271,29.182964,30.663002,38.630848,44.87838,28.499645,18.41114,19.314209,77.11129,45.78332,32.75883,40.001694,42.832703,23.952305,15.889653,29.573652,84.05413,41.190132,22.721083,24.434628,29.281982,27.084518,24.159538,35.229664,32.186,18.665081,17.895227,24.849049,33.45954,30.948256,26.220963,25.369762,31.314432,19.51981,18.124918,27.66199,44.964054,39.58215,30.88364,28.717642,77.00869,29.9628,16.001587,23.803755,43.049862,40.440052,32.621437,45.21304,84.13238,35.780193,24.386387,27.163437,29.295578,24.391727,22.53647,40.835793,32.38634,25.7084,26.237146,30.694698,33.510963,24.990921,17.80155,18.56462,25.261576,18.581154,16.481203,20.086006,29.996872,27.22918,26.151804,25.918135,44.67715,25.22625,19.270163,21.891823,30.34605,26.902765,27.750065,37.218597,46.62202,32.498787,24.247955,23.53847,25.179432,21.33631,20.450733,28.866613,24.550585,24.6751,23.736416,24.977165,26.036016,19.145063,15.230838,16.8038
1F6N,25.105412,26.346434,26.354858,26.814226,29.679192,20.138668,16.540956,18.281195,45.19789,37.822727,28.072018,26.468184,29.8634,22.06905,19.306986,24.83804,46.65384,29.120419,20.590845,21.22968,25.021217,23.768196,24.295162,31.785887,23.867573,16.848774,15.254775,18.89693,25.784359,25.421713,23.979136,24.013763,31.152763,28.953411,30.79727,38.67014,44.6779,28.259497,18.321758,19.116882,77.260994,45.556892,33.004025,40.330193,43.074654,23.9473,15.9483185,29.626326,84.70899,41.483738,23.007278,24.505339,29.18702,26.96456,24.25019,35.2952,31.973053,18.63045,17.930735,24.643782,33.091717,30.882854,26.41611,25.310669,31.025087,19.449434,18.18463,27.553493,44.56855,39.518642,31.063202,28.552671,77.18256,29.800982,16.027662,23.861353,43.189487,40.689724,32.99479,45.245285,84.7508,35.63284,24.449171,27.074358,29.155594,24.46977,22.818722,41.210304,32.1754,25.61837,26.381952,30.522726,33.068893,24.875095,17.943586,18.537283,24.980888,18.54653,16.523285,19.950924,29.56046,27.203367,26.321209,25.731256,44.865387,25.238691,19.335012,21.888035,30.170042,26.97315,27.928894,37.031532,46.914093,32.430145,24.325333,23.430029,24.883265,21.43139,20.681435,28.796162,24.291342,24.500088,23.79819,24.808035,25.626451,19.062565,15.389681,16.765385
1F6N,25.14211,26.397257,26.310745,26.92472,29.854593,20.268644,16.520054,18.406115,44.228916,37.650135,28.267406,26.896244,30.304993,22.277388,19.273829,24.735155,45.973927,29.186699,20.923891,21.560621,25.268318,23.910666,24.27044,31.743553,24.073715,17.050478,15.352343,18.967934,25.922306,25.449821,23.866392,24.13617,31.148209,28.995874,30.643606,38.826683,45.16156,28.556633,18.407585,19.248344,76.22539,45.604317,33.42418,41.360287,44.202652,24.465399,15.966454,29.274973,84.543594,42.03086,23.391052,24.939425,29.601967,27.3303,24.346401,35.226963,32.289112,18.827776,18.070862,24.946205,33.457474,31.023733,26.366985,25.400667,30.92641,19.53626,18.2582,27.745274,45.132088,39.851025,30.882746,28.473513,76.101,29.589151,16.110569,24.355722,44.407375,41.757984,33.2901,45.097973,84.64196,35.72913,24.54789,27.45506,29.69128,24.902699,23.101847,41.670456,32.49793,25.787113,26.462008,30.81986,33.60499,25.126785,17.916544,18.655289,24.989672,18.58682,16.554188,20.013918,29.82831,27.3049,26.116604,25.693264,44.082848,24.926872,19.279257,21.98098,30.792288,27.473156,28.045753,37.023228,46.438477,32.239906,24.236725,23.65065,25.471601,21.733456,20.814938,29.060522,24.49799,24.734032,23.771053,24.900295,26.030197,19.204962,15.412182,16.927145
1F6N,25.892334,25.17683,24.073929,26.24731,30.58919,19.329054,14.453396,17.299553,48.765926,36.787483,25.875929,25.69282,29.232067,19.948391,16.726147,24.548904,51.170376,29.385933,19.035286,19.709894,23.996656,21.20321,21.59041,32.47182,25.96469,16.919582,13.825152,17.74626,25.894293,23.857119,22.015877,24.32801,32.399685,27.367533,27.987339,37.097446,44.85667,27.27248,16.725348,18.67551,79.78712,42.97856,29.644602,37.823605,41.842415,22.861036,15.226105,30.720736,87.1375,40.163513,20.45221,22.625792,28.886044,25.997465,22.867233,36.269287,35.21037,18.89928,16.289837,23.313963,33.051666,29.301125,24.571857,25.975662,32.410927,18.673586,16.770891,27.11121,45.04966,37.143105,27.749123,27.301277,79.91157,30.792847,15.129997,22.627375,41.87284,38.012756,29.513172,42.824436,87.25066,36.35127,22.649189,25.79923,28.86519,22.767746,20.525928,40.065666,35.306206,25.918701,24.216423,29.111563,33.102528,23.42001,16.409285,19.054941,25.966673,17.250044,14.443139,19.096577,30.80532,26.403158,24.032623,25.242405,48.97022,24.70703,16.67023,19.705729,29.126383,25.867914,25.872538,36.558224,51.33837,32.7462,21.731438,21.183695,23.753723,19.698147,18.953049,29.125973,26.148397,24.577925,22.002722,23.658718,25.717567,17.744041,13.746822,16.741987
1F6N,25.09651,24.417566,23.93652,25.593008,30.121262,20.647018,16.852655,18.815826,41.184372,34.121914,28.684443,29.589918,33.712654,23.67333,19.307022,24.013523,46.01443,30.60262,22.886507,22.611834,25.730543,23.169147,23.294916,31.192934,23.896486,17.438915,15.63032,18.907772,25.297525,24.181679,23.54708,23.899351,31.060673,27.343143,27.81024,36.428425,44.51847,28.25582,19.242748,20.687618,65.20915,41.021633,38.25086,53.682655,56.92583,28.390293,15.513396,25.853733,92.80375,51.42213,28.192,26.436817,28.90729,25.483995,22.609396,35.275524,33.81988,18.362705,16.84724,24.51901,34.03941,31.608177,26.946075,25.623798,30.69312,20.818548,18.936378,27.40081,44.5058,37.365654,28.123728,26.677355,64.95648,26.10615,15.509881,28.19095,57.135353,53.942078,38.148537,40.761845,92.98994,35.530293,22.635508,25.642256,28.975447,26.31876,27.827421,51.281788,34.088543,25.787842,26.84432,31.550877,34.213943,24.57747,16.771229,18.426498,24.703978,18.856964,16.893738,20.348955,29.958038,25.831589,23.635338,23.721498,40.784725,24.01035,19.16705,23.290125,34.11145,29.7896,28.447477,33.91857,46.33183,31.52142,23.419012,23.179155,26.174479,22.834368,22.607183,30.59882,24.515863,24.720167,23.348757,23.892036,25.46792,18.872728,15.632049,17.368065
1F6N,24.24432,24.959305,26.048218,26.310724,28.275982,20.51358,18.001392,19.05971,42.857624,35.31739,28.543968,27.50043,30.408287,23.127298,20.65477,25.186357,44.086277,28.67503,22.416285,22.992773,26.125967,24.53837,25.376625,31.377306,23.725203,17.749252,16.651009,19.28004,24.597103,24.835886,24.723959,24.445665,30.418713,28.461334,30.851316,38.600037,43.374405,27.815598,19.859995,20.420519,72.94571,43.65865,35.980038,45.604122,47.41427,25.697716,17.28152,29.162783,85.51595,44.116074,26.006575,26.532625,30.848059,28.70832,25.626987,35.35826,32.38948,19.145454,18.836123,25.18544,32.928204,31.661907,28.116549,26.258093,30.522732,20.504398,19.70216,27.946539,43.279743,38.217278,31.018246,28.276485,72.87729,29.032433,17.37005,26.04099,47.520897,45.22889,35.966026,43.673874,85.62394,35.567013,25.945383,28.90072,30.98057,26.511063,25.8472,44.14901,32.44143,26.346119,28.445457,32.008354,33.01016,24.981073,18.776976,19.279743,24.46477,19.311909,18.03181,20.556822,28.213755,25.951664,25.730503,24.90759,42.725677,25.220863,20.770697,23.244617,30.559162,27.632853,28.340017,35.03042,44.2841,31.451323,25.329296,24.603975,26.407606,23.319818,22.294197,28.59106,23.980896,24.610136,24.721352,24.841217,24.811865,19.445635,16.572401,17.742054
1F6N,24.931362,24.842428,24.903238,25.491865,29.704065,19.392948,15.814512,17.464285,50.244835,36.522793,26.690035,25.506742,29.480827,21.133038,18.208015,24.53403,52.305195,28.575119,19.6418,20.15118,23.981134,22.506628,23.126686,31.575893,24.110939,16.05378,14.4831705,17.925682,25.13173,24.22893,23.10575,23.213509,30.795784,27.55751,29.349213,36.92744,44.153053,27.122187,17.42552,18.185905,80.83663,44.43774,31.774878,38.66509,42.25237,23.191074,15.086089,29.631086,89.45066,41.401924,21.972546,22.974377,27.657505,25.403202,23.058949,35.375454,32.163242,17.822191,16.926676,23.327585,32.287197,29.497149,25.258718,24.39502,30.732525,18.70918,17.398378,26.410473,43.915596,37.79067,29.479017,26.933634,80.8486,30.224798,15.218896,22.83681,42.548973,39.247147,31.575579,43.807472,89.363785,35.97218,23.394644,25.566465,27.661741,22.925148,21.708586,40.839123,32.35033,24.717781,25.317007,29.25557,32.37243,23.570274,16.799477,17.733768,25.046152,17.891478,15.842229,19.19929,29.64474,25.7428,24.700058,24.25648,49.95524,24.879017,18.358671,20.919886,29.923557,25.865488,26.465918,35.85084,52.578667,32.17899,23.192194,22.166748,23.980236,20.200167,19.61107,28.474905,24.552258,23.65629,22.851624,23.551985,25.039854,18.135977,14.545038,16.069014
1F6N,25.547945,26.540873,26.288036,26.964586,30.134642,20.283321,16.482647,18.551437,45.03543,38.02675,28.110525,26.519285,29.69514,21.766483,19.08951,24.924286,46.49158,29.158552,20.423664,20.897535,24.572329,23.346611,23.887312,31.762037,24.028187,16.583784,14.880109,18.640669,25.856728,25.468575,23.679134,24.012596,31.487862,29.108355,30.60369,38.792183,45.404305,28.586117,18.460402,19.508043,76.99792,45.928738,32.95009,40.362453,43.247803,23.794653,15.713684,29.469791,84.53675,41.5461,22.962154,24.250877,28.282824,26.096346,23.628513,34.902664,32.25105,18.580969,17.639912,24.363882,32.59261,30.198633,25.673334,25.05094,31.309273,19.643003,18.202581,27.80627,45.4314,39.62774,30.827139,28.820335,76.85701,29.747606,15.768147,23.71366,43.46608,40.68865,32.821712,45.50745,84.64139,35.45571,23.791382,26.16086,28.297565,24.185417,22.752901,41.25176,32.50132,25.41846,25.60125,29.884106,32.64408,24.46661,17.568544,18.501902,25.378796,18.688255,16.53278,20.126621,30.22575,27.114906,26.094984,25.967434,44.808964,25.123253,19.145737,21.817308,30.261139,26.858555,27.844425,37.45863,46.967213,32.249687,23.924473,23.120047,24.576319,20.99938,20.404762,29.134552,24.487827,24.527102,23.540186,24.770098,25.71569,18.846521,14.9682,16.621645
1F6N,25.743439,24.93007,24.400484,25.446747,29.315367,19.946434,16.448534,18.738625,47.243774,35.802635,26.403276,25.793364,29.694149,21.461657,18.75406,25.370005,48.278263,28.461143,20.060043,20.90475,24.852804,22.965242,23.478243,32.100956,24.468536,16.771395,14.921672,18.657291,25.48405,24.677608,23.346973,23.962954,31.963165,27.603033,28.591976,36.816147,43.837368,27.362757,18.349018,19.97161,77.612915,42.754528,31.466795,40.191357,44.17992,23.728886,15.81664,29.939308,86.25098,40.650177,22.41124,24.049131,29.62918,26.794079,23.435398,35.475304,33.066074,18.561842,17.217348,24.358053,33.537384,30.616749,25.61484,25.271227,32.11143,19.760258,18.10854,27.474579,44.126778,36.8114,28.648659,27.896654,77.65502,29.789766,15.795653,23.94717,44.439632,39.921906,31.198774,42.91029,86.332146,35.830902,23.556515,26.56095,29.547144,24.118826,22.279224,40.524036,33.014854,25.45518,25.655327,30.504646,33.38354,24.452566,17.397135,18.707754,25.809591,18.663748,16.43522,20.013681,29.55551,25.541492,24.238825,25.079155,46.998158,25.159649,18.799898,21.592356,30.08512,26.223122,26.171923,35.55607,48.478703,32.454018,23.569191,23.109858,24.902103,20.99418,19.79954,28.015446,24.753904,24.482721,23.453392,24.83346,25.478142,18.453146,14.706961,16.658957
